method,n,EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal
NSCT*,50.0,6.173196438928406,1.923856912119548,29.568786017090268,10.73282141592571,4.170487927752828,0.6975709542949662,0.7566488143586122,0.6025988590359161,0.0501086494071591,0.6627704157653963,0.7313313318668883,0.4528347920707485,0.0345423478697316,0.6992032975446114,0.0786074712148331,1.3287907171234905,0.6196063069912593,27.334102301518712,0.6994866540893377,1.3729416939421353,0.5509152181774128,0.7932548382086239,0.6018870703813083,0.4938179846904545,0.9086655708643988
LRRNet,50.0,6.109160593451911,2.9353136535772224,31.14712567701338,8.140054537415727,2.929441730396633,0.6087995936870795,0.720887967697866,0.4133396541722587,0.0459515823974693,0.5232759645617984,0.6530465416894577,0.0938508643837252,0.0264762812441789,0.9275931202776172,0.0462799635630938,0.7397527955302107,0.5154556199827405,21.16580104197101,0.5457535824508095,2.315405026193911,0.6199086273833112,0.804754528665292,0.4128446587088668,0.3109409825855617,0.2000367214863254
DATFuse,50.0,6.378603626017704,3.8511270445064936,35.40153457592152,10.477832813514738,4.124530403941105,0.6197744671986724,0.7530020926197857,0.6312634386225077,0.0693816740590737,0.5253526233677062,0.7001661731135229,0.4428237111626748,0.0391634757365733,1.2121389013304873,0.1030452073843724,1.4168585627232952,0.6052346124508289,17.61251890204566,0.5386411867955492,2.82143467602806,1.0296923684784332,0.7719848344218544,0.4675640999754901,0.4374845570357473,0.8086399350360027
U2Fusion,50.0,4.882006650868196,1.9606922427817224,19.495487459754848,6.845511507278856,2.420992664620277,0.6886451197966414,0.7822033563860835,0.3278534538491562,0.0379662388671004,0.6817505380726872,0.7806265454613996,0.2775138508541819,0.030785760318939,0.7832676469268618,0.0275227535874211,1.0534549940572209,0.6543140476334226,27.5654774856794,0.8545014930821594,1.2149001619688682,0.7457920808128543,0.7017267280152754,0.6755635115780073,0.5087781975880188,1.1858850676242425
RFN-Nest,50.0,6.096669683330744,2.446530743127105,28.308997210410347,5.878440599361098,2.1337233332310857,0.7106417294938745,0.792496447796004,0.381688896926605,0.0461062589303944,0.684744807181942,0.7792828513572277,0.1951269380161531,0.0299186998665577,0.8921271472823701,0.0229073365137049,1.4900119839654038,0.6698595526964931,29.955397006494387,0.7238609108529451,1.8040439231928915,0.6424868199342132,0.8243167130840476,0.5969667459037014,0.4516732072840672,1.1589932317502192
SeAFusion,50.0,6.590123801163414,3.983007414441715,41.62748688383336,10.902616431689124,4.112396081786791,0.7183130173417008,0.7652980564765042,0.668140480949305,0.0726595361632452,0.6416496220776264,0.7093446272084108,0.4692062795708462,0.0395055716106814,1.1535059947543085,0.1223862978466352,1.725001866126278,0.6155855593970516,20.26052015315945,0.5943537806139237,3.017565272892639,0.9654421415490752,0.8681710966215018,0.5684549380619,0.4603861561968956,0.8307233598644091
MURF,50.0,5.179648124089698,1.3622206455336276,18.31939050494341,12.169952832843627,4.750257237410652,0.5542914041229774,0.7456374685805194,0.3409410999588371,0.0264377754061035,0.5315422733172892,0.7440433609167634,0.3050938004861037,0.0213449714205149,0.5748898603936873,0.1855980582227239,0.8945926497079836,0.6030991580568255,22.35978843539997,0.7312394429281559,0.7342030076137135,0.6280176379199142,0.5890221884634409,0.5195606197825139,0.5318233493082345,1.2067390023782492
DDFM,50.0,6.089905212901374,2.356878671712025,28.53677893637167,6.357548358975111,2.391563765825333,0.7041486010471343,0.7867922394202492,0.3160578994201101,0.0355754991996229,0.6761944618189375,0.7709230476358817,0.264125700412819,0.029313608701278,0.9214246933931324,0.0763043696789739,1.4457095529112387,0.6607963800372418,29.98128470054724,0.7460344515777214,1.6674717379836212,0.689406933728404,0.8026763708745248,0.6056208312197435,0.4820649848724073,1.084224255540206
Ours-MoE,50.0,3.93595321583675,2.527764877475505,9.726466603744688,2.695137599888095,0.9862483978793752,0.6445848858001618,0.7413591488033737,0.1007978653126181,0.0367502730117235,0.5998631200259408,0.6844279930560695,0.0316832954968478,0.013487179335208,0.5925738079225465,0.0045922023906519,0.2687602313919083,0.5599133371945314,20.53105307103443,0.6454437063970961,0.3510027151253392,2.1767621623501663,0.4992118959342956,0.7899578756660278,0.94575842674603,2.202350612035012
R1mf32,50.0,5.212209392586772,3.539754016551816,14.504873272547638,3.6282072539307695,1.3519173076577695,0.5285713439391411,0.7278545727413561,0.0875121162998219,0.0570838236416993,0.4819381610917885,0.7175895755733748,0.0631371975447809,0.0244324296297957,0.8165089104295195,0.0033779214316944,0.6332627954621429,0.5693067036389244,18.93383974310713,0.6157283038124998,2.9835527190271818,0.5562012975246337,0.6393291135859028,0.4178135742923793,0.1749729892009953,0.5517845065326347
R1mf48,50.0,5.558747444258429,3.5107073433410285,32.30877413331878,8.036101370658821,2.647150712470625,0.589257228571205,0.7494433307715379,0.4207463899473926,0.0546876360058737,0.5064035156753893,0.6998713316321808,0.128290156446891,0.0268348562634208,0.9835107654769468,0.0227371862810595,1.0983277264098197,0.5741785717197112,17.99712598409467,0.5601252213839656,2.6243501939917,0.8863571493493282,0.7462972385566973,0.432217218585713,0.243318702663615,0.6485550878294716
R1orig48,50.0,3.963028287146975,2.418640620516086,7.553910697422724,2.895748162934301,1.216364938692348,0.5695598887471397,0.7092873309068082,0.0832874458869188,0.0402116514703135,0.5448109884909345,0.6591635391125762,0.0262098314898262,0.0130659831774878,0.5687357530044838,0.0073882860860501,0.0477133342873156,0.4646544064537301,19.23054044180252,0.7264434194825493,0.3428833567877228,2.0757572637283634,0.4794360667916434,0.6596837107026358,0.9303773856815362,1.968155485236449
R1mf64,50.0,4.661251203038099,3.312683812747608,12.623681697863717,3.298962805542566,1.1249491226268902,0.5699585498019653,0.7293421694535085,0.0582351027636714,0.0514428689613786,0.5448900476836138,0.7255321762696181,0.0440681497410972,0.0224913683287877,0.7745255170463501,0.0010972679144652,0.5644986532551425,0.5710821518635922,22.48005415759876,0.712952971400913,2.7592787529568783,0.5534050597907297,0.6418827307300929,0.4980343688738375,0.1531010833049,0.5974545461933577
B2oc48hi,50.0,5.417785983676442,3.372297046345304,28.64288643380285,6.32413733991249,2.0260198282866826,0.6515085476486122,0.7631830651359016,0.3316421265230497,0.0524735341686724,0.5936417015777785,0.7215118172741031,0.0874919985011902,0.0248525432212878,0.8623936777696524,0.010140554270809,0.958537378049306,0.561294781094759,22.93770813858146,0.6238083277702051,2.771971144154365,0.6003259021909387,0.787983226971118,0.5150338683261068,0.1671761097136617,0.5133279391847598
B2shared48,50.0,5.660604860672795,3.507293484057548,25.722005540141467,5.8267015072416415,2.037884530282433,0.6676932520610886,0.7710043942495086,0.3626368264472169,0.0596532409844291,0.6064855680645598,0.7311711558604981,0.1143746623124564,0.0277027401736018,0.8916977833273674,0.0045666144776578,0.9273281176702852,0.5754996028244874,24.29191743819024,0.6172755265748099,2.8798996708890745,0.6273938131684739,0.8075888787361849,0.5277976253859923,0.1905592369202439,0.5575400135029901
B2oc48,50.0,5.32536100644102,3.2871035009208134,23.3214635384434,5.298136348524347,1.834622778659701,0.6950435399089343,0.7735286734587283,0.2733200191583673,0.0551734427269029,0.6631859254971312,0.748203433681815,0.1008134267900161,0.0267236341075732,0.8767851273120332,0.0033372868835301,0.9087283276976292,0.585105144514516,29.666095413730982,0.7150419165002156,2.6122035026408126,0.6748999982800005,0.7873541777392796,0.602732902078589,0.2519283845885111,0.625815858501812
Wsh8,50.0,5.576099730639348,3.0330209124230434,20.324615496466244,5.765054271940942,2.150111180048479,0.54927577118458,0.744403182086391,0.3097751050014901,0.047581392466472,0.4981803742799354,0.732106701496565,0.2045884538843365,0.0306414840610664,1.0517279343409194,0.0148986329052192,0.9765057532386492,0.6217571139027102,19.454514591845854,0.6190993929177008,1.828218470866373,1.2048024415566707,0.6568619361501198,0.4416896062190404,0.4205309129819042,1.0897326109536671
Wsh8_64,50.0,5.95644697842925,3.6867425106546143,27.42626609435214,6.616954521654841,2.461051669319546,0.668249444685519,0.7764891334029436,0.4819383792681609,0.0633307712131584,0.6031418841721419,0.7419165387710219,0.2435652415775147,0.0310006355914016,0.9971878583144828,0.0057003956627673,1.1461330829532488,0.6035686866472139,23.130997413192635,0.6059867847067444,2.9280712970855003,0.7586712135691143,0.8030894410664906,0.5334094483045472,0.3270482259726437,0.7522124737288578
Wmoe8,50.0,5.946836778896977,3.6782408655353738,24.726658366224527,6.455597626406971,2.3846149243897106,0.5179943224423639,0.7416189242155675,0.4273752513263125,0.0585786922299658,0.4321703081784084,0.7022673132092581,0.1545408164584684,0.0238183179406024,0.8340637164935562,0.0170653829801894,0.9900851608436732,0.5786753385651596,15.4286712167875,0.5177919928325901,3.1124404250675624,0.5658004404678121,0.6744914686940578,0.36149717619067,0.258132243242504,0.5769252665962145
Wsh10,50.0,5.285211447220857,3.6031688556479895,18.401377892797488,4.864530150058365,1.7752236674144326,0.6172089329294974,0.7572909764659687,0.2161680745450857,0.0580475936680266,0.578403741105031,0.7446247347569752,0.1330698329736496,0.0310894094925787,1.0501046351421346,0.0031357109874581,0.8708262256028224,0.6104523703998836,24.98751734705901,0.6733067174061995,2.675627179232525,0.9275416764154644,0.7046095156518537,0.529808350207141,0.4034277356970827,0.8579631200751008
M4fine,50.0,5.723566266314687,4.447190461321181,25.759152119981444,6.394902372354888,2.21989078927377,0.6232830200176498,0.7571937677030605,0.4561748291277417,0.0743773858098388,0.545044727928027,0.7093388976428986,0.082284075090482,0.0197241217472447,0.7718146539255061,0.0029872783773061,0.8458257991303237,0.5511606880206876,20.98407318600699,0.5575115177461566,3.992846132709392,0.4543443286117883,0.7929087742986711,0.4536572657366285,0.1531490922536886,0.3897338500692449
M4det,50.0,5.677179489863208,3.718803389704176,33.08218360305612,6.976213809240025,2.3842793050105344,0.6284370358314836,0.7491924013118104,0.4167059732293315,0.0564418403389044,0.5356608414553912,0.6806345740853698,0.0920342463562559,0.0227027555427122,0.8543599837760774,0.0196106127804256,1.0010572364830597,0.5568994972998083,19.244565995391024,0.5459738108504366,3.1328850090477016,0.5859183806564741,0.8043116062809611,0.4525624653820059,0.2422928116929019,0.4556252852064937
M4info,50.0,5.396744082402526,3.765246562053732,23.215561070277943,6.3189753176104935,2.0378131137465205,0.5913260178995088,0.7535949436966765,0.3357083454705696,0.0602720399872746,0.5308514818312531,0.7253401923837933,0.0812961252489703,0.0225520464074133,0.8424096340580237,0.00480768812858,0.8521874923446374,0.5610802399837302,21.14944183384357,0.587874541553104,3.208580628571978,0.5566659334817539,0.732866898270168,0.4497851375288496,0.1547646377427773,0.4999514233268239
BALavg,50.0,5.165017191833516,3.050565681771913,19.34087193514108,5.0891407319816455,1.7793684179605722,0.6200866500121116,0.7537437758964213,0.2497932584573658,0.0483373279303873,0.5811527016147413,0.7355196926911765,0.094291300554111,0.0226429698355733,0.7901643466461914,0.00640139039199,0.7580174086310012,0.5670246989700068,25.32495767992376,0.6654247376401196,2.52573451576062,0.5248311660112934,0.7260126012168755,0.5141606988073477,0.1417028346020988,0.514608829347091
BALfid,50.0,5.444704571871211,4.086860778730802,25.360636036689307,6.160754584781887,2.0846521421132875,0.683027140401171,0.7615852166151069,0.3961477942594896,0.0632028438064448,0.6256000775934162,0.7155395723094387,0.0702442734643252,0.017003282145457,0.7051935980236902,0.0024872776883367,0.7657373461765493,0.5327799487477966,26.14156019852211,0.6234944914249514,3.672121875708088,0.4147389030227142,0.837205704247486,0.5288485765548558,0.0862926041409988,0.3062328937019913
BALbal,50.0,5.086721721588555,3.4216718120218723,21.57787952469559,4.997018270010565,1.6464530598747895,0.6491162861587801,0.7555971935989787,0.2437157824491552,0.0539382107455153,0.6083227236171791,0.7279823522467003,0.0705456032216682,0.0239027331751021,0.8360049496165642,0.0040858433015779,0.7581606874792347,0.5536192427028955,26.31961454632455,0.67255842382358,2.87691979190336,0.5447520201185122,0.7604724546603046,0.5377601176572558,0.1504159129246233,0.4425437839885018
BLbal,50.0,5.961958946917364,2.559377174829487,27.59769567966477,7.030949808830874,2.7196165419495224,0.7387186807335503,0.7941927021940774,0.4524392269498832,0.0501929662461493,0.7021008940148628,0.7661966030991687,0.2601726246903548,0.0323378146556528,0.8542830154945504,0.0166831610231993,1.221789365848033,0.6204863484733625,31.10871452756781,0.7160363963326916,1.9364331888731583,0.6229439859563285,0.8596825986410269,0.6177547628260736,0.2529890132208173,0.8067803303851542
BLmax,50.0,6.30812226757608,4.404576642577777,38.13764422053444,9.727990314791576,3.342656768384818,0.7218476969009519,0.7690196006653807,0.5962239475047302,0.0844946875807505,0.6247837665010293,0.6931347780907113,0.1831238192595969,0.0281261727046435,0.9626317714534808,0.0201778367627798,1.3279429813283048,0.5664435340022077,21.287719637510204,0.550327614816724,3.713932206653135,0.6906444359246415,0.9217177243616496,0.5219776694402541,0.1502883152395747,0.5202913033182
BLinfo,50.0,6.412472094185321,3.862769826685847,38.9504348919586,10.00686287408026,3.635743973638191,0.7171654002378754,0.7652983001606662,0.6224702662170819,0.0758171113991039,0.6290809480696405,0.697631371514648,0.2836090736726343,0.0292823343516195,0.9451708518259044,0.0427139277616909,1.481156642493734,0.5876199363404608,22.01054891792709,0.5744872710180364,2.9811783363829103,0.8815914903029367,0.8707972157997135,0.5635335846760376,0.2875601667196167,0.735903879952744
BL2qf,50.0,6.440068879342975,5.656480635498299,39.89621455577369,10.08185800371072,3.5349663410715,0.715005346264517,0.7565398066073672,0.6394923908916225,0.1225260324501216,0.6041440297617904,0.6675598725248308,0.1821753070073728,0.0275215883262695,0.9829856411656096,0.0196057183681343,1.1483834205564711,0.5496319431704993,20.185194522933184,0.5048334112444182,4.867607754655827,0.7888728808424704,0.926117044517042,0.5038936480119919,0.1288392211197984,0.4323656597600679
BL2r10,50.0,6.374330201551844,5.6595016364108925,40.473684756743246,10.016558539825493,3.401178190752722,0.7056939073657434,0.7494148876651997,0.6040447345685455,0.1239321041551398,0.5883140013822434,0.6524310032251533,0.0837652489395766,0.0164237711514579,0.747295522994062,0.0195081426989263,1.13146923506372,0.5320912556233317,19.584565214285583,0.4761102178608128,5.250627253795695,0.4088743826151971,0.962125420162983,0.4492623945685041,0.0893833133474089,0.285148068690403
BL2r05,50.0,6.4027332780224,5.3359154491512735,40.01731712804981,9.979486782406449,3.432247037783096,0.7064049907274237,0.7531613519903496,0.6028641132363709,0.1097832814392668,0.594217932925933,0.6606370657868059,0.1129050886114936,0.0216850930820644,0.8271572180223332,0.0180403600426966,1.169600394789435,0.542899301367221,19.85023632910536,0.5063252293825922,4.8464795593786985,0.4894358897725742,0.940719102088616,0.4720908793662315,0.1068514540785406,0.3648653207427529
BL2r00,50.0,6.453840457545339,5.5817597691919385,40.3214720685784,10.077885853392036,3.5558108069917207,0.7222707094379125,0.7582833375252572,0.6386976170839849,0.1477037274966987,0.6101633475754749,0.6700738293338476,0.1765676095494949,0.0258211328331938,0.9378134002338746,0.0130561635417148,1.3867984212236362,0.5558993165314619,20.490963314559064,0.5023891154077602,4.820407461647482,0.7613523075444563,0.9386084492522304,0.5059329696235944,0.1598147772104068,0.4893947756843427
TGsb,50.0,6.244923811389123,4.302030903145106,37.82239554356349,9.365431277925278,3.127386418545283,0.7354983925576168,0.768935798573528,0.5774070748928195,0.0810881343870582,0.6384016873969959,0.6936737348789218,0.1192038199060871,0.0199127607806643,0.756499247965637,0.0081204885284223,1.2375500755595474,0.5476826205107274,21.51260570867048,0.5050004271400561,3.876377915573414,0.4256529875716919,0.9781063721700388,0.4928904129451943,0.1035880225990325,0.3718355427984802
TGexp,50.0,6.48648413799525,5.581907950998342,40.69123956041904,10.24164249026287,3.6267896703370495,0.7196630466474067,0.7574657809558236,0.6482907728630823,0.1459753740472931,0.6110935528739915,0.6723656511406816,0.2080446109832284,0.0296216403863438,1.0163501164035886,0.0231779774960663,1.4062665825238707,0.5589515728689364,20.069003065801773,0.5106250877433,4.739504787194722,0.8424031638036191,0.9252497478804276,0.514076345414386,0.174513386865224,0.5268423736987387
TGn1,50.0,6.447457754035443,4.703063242822569,39.37811936410049,10.078680890730954,3.581855296499381,0.7265671315242046,0.7660183099114782,0.6389000427484472,0.0880088439808284,0.6284958542859785,0.6945232305892772,0.2654136195982006,0.0305870676705578,1.0605002577878226,0.031450411028251,1.4541831547817494,0.5771779627274563,20.84472375051196,0.5471037197638482,3.834300940726885,0.8687623020956845,0.9146069058989684,0.5385273571494411,0.2402851393990183,0.6613048715435766
89,,,,,,,,,,,,,,,,,,,,,,,,,,
TGsm,50.0,6.4902150773508005,4.9316871496595205,40.18264732207562,10.213149239933626,3.6672622905499455,0.719982528407737,0.7590828008695324,0.6525099256771884,0.0986521801543005,0.6255883883262265,0.6833416810485317,0.3334375386119583,0.0441683142012038,1.3351142328403116,0.042758915972251,1.4308774956350965,0.5728708120541771,20.27716242643909,0.5599220860907226,3.758820740466879,1.1728664091926404,0.8937505340766188,0.5462145227388548,0.1998770690171876,0.6293183030596855
TGn2,50.0,6.42004083537731,5.343347992798721,40.46600737415572,10.018564712030685,3.443058828624121,0.7170469053297144,0.7529020526522929,0.6036130546303741,0.1223555758720634,0.5986507288145916,0.6579555417533133,0.1013337376061764,0.0187921745102118,0.7721646503528361,0.0178879415084788,1.2999182306357526,0.5387326195904228,20.149218397430666,0.4659709082447449,4.896957791326862,0.4463902014718598,0.9783089357372518,0.4557848749221769,0.0865284816949842,0.3368276563522587
V2grad,50.0,6.50697732919846,4.344917549566565,38.87718723580316,9.830087725370849,3.671438616394044,0.7159302038175355,0.7618991973159562,0.6360050800038638,0.0761602835583661,0.63373545175279,0.7075471835633192,0.4059907685319379,0.0415255862593035,1.32036336744313,0.0427617377233385,1.5299395309383996,0.603725047613163,20.700023591836363,0.5811793964583505,3.2928376432769744,1.0520799062895905,0.8770784887848757,0.5547819188501957,0.4181510281371128,0.7985413754961536
V2ds,50.0,6.523882844519805,4.226532504003464,40.21251016759507,10.42483835951715,3.863803231322331,0.713530919150129,0.7612147636849723,0.6148490417579107,0.0682710846902165,0.6295748765391278,0.7054541038919081,0.3813425099441336,0.0362529708405717,1.2277887688136166,0.0788283152699659,1.5908156996933729,0.605245876912224,20.23256516572575,0.5763126345067596,3.220989242120893,1.005543261882571,0.8775934085020546,0.5494684297982032,0.4315211251083135,0.8159079617053004
V2main,50.0,6.554741775688521,5.142963321178327,40.31268771359931,10.076956888003323,3.6551106944279534,0.711769067949856,0.7567427676138857,0.6314461219815207,0.1414228130734007,0.6190829452679694,0.6926244032355986,0.3065348268034467,0.0341873747118449,1.081135987054077,0.035479789408991,1.5372254416862046,0.5938785748904283,20.22261126253944,0.5531270984293936,4.450675575565425,0.6922877456128995,0.9147221394962284,0.5088159964034837,0.3810261629061565,0.7355395622669643
Fdsgr,50.0,6.468534377155555,5.601125744106229,40.43276060227584,10.170086913484145,3.571611490895423,0.7176143362909552,0.7540129326594887,0.6351858085471579,0.1802688522909104,0.6054653850488605,0.6635834638889506,0.1776849596702349,0.0271367365116576,0.9337775157360586,0.0144941486790114,1.2744087889377615,0.5448284930343585,20.0686093596014,0.4964092165550825,4.941730545298875,0.6593951988073536,0.9420892253466372,0.4931394472352732,0.0808892333517713,0.4170767828266446
Gmi,50.0,6.461947765486356,5.342831356874152,40.44470861502609,10.166011170297349,3.598833103045817,0.721970199958236,0.7585805262720559,0.6379893153655753,0.1209634773130217,0.6185641739293568,0.6747933942346365,0.2320215879542882,0.0322448656725811,1.0737521451895684,0.0277299317060298,1.3964428858421285,0.5583455591969245,20.229931646529085,0.5317657656250521,4.533606011154574,0.8092253457195799,0.9215804043115082,0.5223599956049637,0.1522965817753254,0.5099810901491864
Gm1,50.0,6.46569605144358,5.137358301644756,40.20966852511656,10.198408097791084,3.623708624933789,0.7219717810758561,0.7594748350474865,0.6457538623911249,0.1046197278713061,0.6178930376298802,0.67656793397548,0.2466375202682511,0.0330661003088818,1.0920209860391703,0.0307112572250433,1.4262794963541034,0.5615237415413638,20.305250570631028,0.5296057377814098,4.196577587340925,0.9407807143038308,0.9155338353884184,0.5284097267632939,0.1571504896404616,0.5453927702729843
Gm2,50.0,6.398748082032857,6.589190113266101,40.987299993133895,10.08571841628792,3.40510835712338,0.7104964706832005,0.7463727651621492,0.6193784129275204,0.4048180782458828,0.5782999770005309,0.645210176412351,0.0803917458752559,0.0156099867088876,0.7317084414015825,0.0008096521611109,0.996296120077522,0.5272423440708048,19.59099103657719,0.4234186960268171,6.196888326984017,0.3923017862820843,0.998389342179036,0.4226035991873648,0.0803005622571112,0.2550978669422788
Dr5g15,50.0,6.453047942094951,4.070735897035222,39.581978779486704,10.22768654387692,3.6329656868132014,0.7229294193619856,0.7612498332657559,0.610934029322845,0.0755119891209029,0.6378833755598148,0.6956314091970145,0.3007900147901175,0.0353043957931874,1.0941597766857178,0.0618498318575376,1.4065194750357524,0.5792133871039189,20.959290500691164,0.5701142943742321,3.182900194821471,0.8878357022137517,0.8942018513624258,0.5516569873615453,0.2805576869564972,0.680148339172764
Dr3g1,50.0,6.411150267121583,5.683132403004545,40.65009116793037,10.087615172802607,3.4349454419833605,0.7140630943431053,0.7503992979419023,0.613735180843594,0.1576588886427036,0.5901166341755977,0.6531142698993386,0.0938923357406892,0.0173099585747444,0.771235078711124,0.0299598692303957,0.9443365811184044,0.5314468946853299,20.01635038561728,0.4447021693565455,5.222503585144192,0.460628817860352,0.9844704347148968,0.4436557539713138,0.0967186243494475,0.3035503285370279
Dr3ss,50.0,6.440928080005866,4.391754501186912,38.628825244837046,10.102491405926084,3.8664705717118633,0.7184241542344988,0.7680994434536369,0.6520487636948299,0.0796705668105631,0.6306679033553777,0.7047263035251932,0.3429359007151359,0.039087530497489,1.2594412190614597,0.0280416813148201,1.4558805288130818,0.587584083045001,21.030221414491884,0.5732404389728378,3.071158417880338,1.3205960833065735,0.8740433010843185,0.5628050073846789,0.2751264926890566,0.7293704894174027
Dr4g2,50.0,6.477742293739909,4.9507241981465056,40.609669772636565,10.257599011049969,3.640315215985591,0.7241216251924795,0.7619220162768263,0.6503761350449334,0.0915670533352243,0.6251694112186074,0.685407985958422,0.2822207984360947,0.033738546542523,1.119233542056831,0.0354903253179928,1.5222568669432648,0.5823747793372385,20.263709200468625,0.5430478859112368,3.980226358673785,0.9704978394727204,0.9077968347977756,0.5404464155871834,0.2925742916481514,0.6627601018585559
Tr2g05,50.0,6.469331078399279,5.193666560826582,40.20724846173534,10.083255280052098,3.548589054220888,0.7220470150780663,0.7588633467702351,0.6367840583465084,0.1086377673446304,0.615820085257111,0.6750190842956687,0.199304477862751,0.0292183268801325,1.0133490148123092,0.0241280695845831,1.4353210067216522,0.5629690067027084,20.411736617285023,0.5187661280496388,4.442739154771038,0.7509274060555446,0.9347237613307764,0.5093702688253563,0.1847550655601903,0.5393446345598485
